date,청약,아파트,종합소득세,구독서비스,AI
2026-09-13 11:00:00,3,18,1,0,60
2026-09-13 12:00:00,3,18,0,0,66
2026-09-13 13:00:00,3,17,0,0,69
2026-09-13 14:00:00,2,14,0,0,77
2026-09-13 15:00:00,3,12,0,0,92
2026-09-13 16:00:00,2,12,0,0,71
2026-09-13 17:00:00,2,13,0,0,71
2026-09-13 18:00:00,2,12,0,0,64
2026-09-13 19:00:00,0,15,0,0,60
2026-09-13 20:00:00,2,18,0,0,44
2026-09-13 21:00:00,2,19,0,0,40
2026-09-13 22:00:00,3,20,0,0,47
2026-09-13 23:00:00,4,19,0,0,63
2026-09-14 00:00:00,7,18,1,0,80
2026-09-14 01:00:00,7,20,1,0,87
2026-09-14 02:00:00,7,19,1,0,84
2026-09-14 03:00:00,7,18,1,0,72
2026-09-14 04:00:00,6,20,0,0,81
2026-09-14 05:00:00,6,19,1,0,88
2026-09-14 06:00:00,4,17,1,0,89
2026-09-14 07:00:00,5,17,1,0,81
2026-09-14 08:00:00,4,17,0,0,69
2026-09-14 09:00:00,4,14,0,0,64
2026-09-14 10:00:00,4,15,0,0,61
2026-09-14 11:00:00,4,15,1,0,62
2026-09-14 12:00:00,4,15,0,0,69
2026-09-14 13:00:00,4,13,0,0,76
2026-09-14 14:00:00,3,12,0,0,79
2026-09-14 15:00:00,2,11,0,0,92
2026-09-14 16:00:00,3,11,0,0,87
2026-09-14 17:00:00,2,9,0,0,87
2026-09-14 18:00:00,4,11,0,0,100
2026-09-14 19:00:00,1,10,0,0,99
2026-09-14 20:00:00,2,15,0,0,77
2026-09-14 21:00:00,2,14,0,0,65
2026-09-14 22:00:00,3,14,0,0,65
2026-09-14 23:00:00,4,13,0,0,77
2026-09-15 00:00:00,6,15,0,0,99
2026-09-15 01:00:00,0,18,0,0,99
